날짜,월,일,평균기온,평균습도,평균풍속,일조시간,일조량,북위,해발고도,풍속계높이,u_2,P,Δ,γ (gamma),,,,,e_s,e_a,e_s-e_a,J(<=6),J(>7),dr,δ,Φ,ω_s,Ra,N,Rs,Rso,Rs/Rso,R_ns,R_nl,Rn,G,0.408(Rn-G),,,PET_new,PET_old
1986-10-03,10,3,16,80.5,0.9,7.4,12.17,37.2,221.1,10.3,0.67 ,98.7 ,0.116 ,0.066 ,1.228 ,0.590 ,0.334 ,2.087 ,1.818 ,1.464 ,0.355 ,(1),276 ,1.001 ,-0.089 ,0.649 ,1.503 ,26.747 ,11.482 ,15.306 ,20.179 ,0.759 ,11.786 ,3.942 ,7.844 ,0,3.200 ,1.889 ,0.247 ,2.136 ,1.507
1986-10-04,10,4,16.2,76.5,0.8,10,14.71,37.2,221.1,10.3,0.60 ,98.7 ,0.117 ,0.066 ,1.203 ,0.598 ,0.334 ,1.854 ,1.842 ,1.409 ,0.433 ,(1),277 ,1.002 ,-0.096 ,0.649 ,1.498 ,26.510 ,11.442 ,18.213 ,20.000 ,0.911 ,14.024 ,5.254 ,8.770 ,0,3.578 ,2.140 ,0.268 ,2.408 ,1.68
1986-10-05,10,5,15.2,84.8,0.8,6,9.47,37.2,221.1,10.3,0.60 ,98.7 ,0.111 ,0.066 ,1.203 ,0.584 ,0.346 ,1.860 ,1.727 ,1.465 ,0.263 ,(1),278 ,1.002 ,-0.103 ,0.649 ,1.492 ,26.274 ,11.401 ,13.482 ,19.821 ,0.680 ,10.381 ,3.285 ,7.096 ,0,2.895 ,1.692 ,0.169 ,1.861 ,1.254
1986-10-06,10,6,17.7,84.8,0.7,6.5,9.95,37.2,221.1,10.3,0.52 ,98.7 ,0.128 ,0.066 ,1.177 ,0.623 ,0.320 ,1.614 ,2.025 ,1.718 ,0.308 ,(1),279 ,1.003 ,-0.110 ,0.649 ,1.487 ,26.037 ,11.361 ,13.957 ,19.643 ,0.711 ,10.747 ,3.346 ,7.401 ,0,3.020 ,1.881 ,0.159 ,2.040 ,1.386
1986-10-07,10,7,16.9,79.5,0.8,7.9,12.21,37.2,221.1,10.3,0.60 ,98.7 ,0.122 ,0.066 ,1.203 ,0.607 ,0.327 ,1.849 ,1.925 ,1.531 ,0.395 ,(1),280 ,1.004 ,-0.116 ,0.649 ,1.482 ,25.801 ,11.322 ,15.452 ,19.465 ,0.794 ,11.898 ,4.178 ,7.721 ,0,3.150 ,1.913 ,0.238 ,2.152 ,1.548
1986-10-08,10,8,16.3,78.3,0.8,5.3,10.3,37.2,221.1,10.3,0.60 ,98.7 ,0.118 ,0.066 ,1.203 ,0.599 ,0.333 ,1.853 ,1.853 ,1.451 ,0.402 ,(1),281 ,1.004 ,-0.123 ,0.649 ,1.477 ,25.566 ,11.282 ,12.397 ,19.288 ,0.643 ,9.546 ,3.053 ,6.492 ,0,2.649 ,1.588 ,0.248 ,1.836 ,1.402
1986-10-09,10,9,15.5,92.3,0.7,0,2.34,37.2,221.1,10.3,0.52 ,98.7 ,0.113 ,0.066 ,1.177 ,0.594 ,0.345 ,1.626 ,1.761 ,1.625 ,0.136 ,(1),282 ,1.005 ,-0.130 ,0.649 ,1.472 ,25.332 ,11.242 ,6.333 ,19.111 ,0.331 ,4.876 ,0.535 ,4.341 ,0,1.771 ,1.052 ,0.076 ,1.128 ,0.705
1986-10-10,10,10,14.7,87.8,1,2.4,7.14,37.2,221.1,10.3,0.74 ,98.7 ,0.108 ,0.066 ,1.253 ,0.568 ,0.345 ,2.329 ,1.673 ,1.469 ,0.204 ,(1),283 ,1.005 ,-0.136 ,0.649 ,1.466 ,25.098 ,11.203 ,8.963 ,18.935 ,0.473 ,6.901 ,1.658 ,5.244 ,0,2.140 ,1.214 ,0.164 ,1.378 ,1.076
1986-10-11,10,11,14.3,65,1.7,7.2,10.39,37.2,221.1,10.3,1.27 ,98.7 ,0.106 ,0.066 ,1.430 ,0.529 ,0.329 ,3.965 ,1.630 ,1.059 ,0.570 ,(1),284 ,1.006 ,-0.143 ,0.649 ,1.461 ,24.865 ,11.163 ,14.235 ,18.759 ,0.759 ,10.961 ,4.423 ,6.538 ,0,2.667 ,1.411 ,0.745 ,2.156 ,1.697
1986-10-12,10,12,12.4,74,0.8,9.9,14.57,37.2,221.1,10.3,0.60 ,98.7 ,0.095 ,0.066 ,1.203 ,0.545 ,0.378 ,1.878 ,1.440 ,1.066 ,0.374 ,(1),285 ,1.006 ,-0.150 ,0.649 ,1.456 ,24.633 ,11.124 ,17.120 ,18.584 ,0.921 ,13.182 ,5.695 ,7.487 ,0,3.055 ,1.666 ,0.266 ,1.931 ,1.464
1986-10-13,10,13,13.1,85.3,0.5,5.7,9.57,37.2,221.1,10.3,0.37 ,98.7 ,0.099 ,0.066 ,1.127 ,0.571 ,0.381 ,1.171 ,1.508 ,1.286 ,0.222 ,(1),286 ,1.007 ,-0.156 ,0.649 ,1.451 ,24.403 ,11.085 ,12.375 ,18.410 ,0.672 ,9.528 ,3.326 ,6.202 ,0,2.531 ,1.446 ,0.099 ,1.544 ,1.144
1986-10-14,10,14,13.4,91.3,0.9,3.8,8.45,37.2,221.1,10.3,0.67 ,98.7 ,0.100 ,0.066 ,1.228 ,0.554 ,0.363 ,2.106 ,1.537 ,1.404 ,0.134 ,(1),287 ,1.007 ,-0.163 ,0.649 ,1.446 ,24.173 ,11.046 ,10.201 ,18.237 ,0.559 ,7.855 ,2.333 ,5.522 ,0,2.253 ,1.249 ,0.102 ,1.351 ,1.07
1986-10-15,10,15,13.5,91.3,0.6,3,6.49,37.2,221.1,10.3,0.45 ,98.7 ,0.101 ,0.066 ,1.152 ,0.571 ,0.372 ,1.403 ,1.547 ,1.413 ,0.135 ,(1),288 ,1.008 ,-0.169 ,0.649 ,1.441 ,23.944 ,11.008 ,9.249 ,18.064 ,0.512 ,7.122 ,1.961 ,5.161 ,0,2.106 ,1.203 ,0.070 ,1.273 ,0.945
1986-10-16,10,16,12.5,80,1.7,4.5,9.01,37.2,221.1,10.3,1.27 ,98.7 ,0.095 ,0.066 ,1.430 ,0.503 ,0.347 ,3.990 ,1.449 ,1.160 ,0.290 ,(1),289 ,1.009 ,-0.175 ,0.649 ,1.436 ,23.717 ,10.969 ,10.794 ,17.893 ,0.603 ,8.312 ,2.869 ,5.442 ,0,2.220 ,1.118 ,0.402 ,1.519 ,1.278
1986-10-17,10,17,9.1,74,1.1,5.3,8.59,37.2,221.1,10.3,0.82 ,98.7 ,0.078 ,0.066 ,1.278 ,0.482 ,0.405 ,2.613 ,1.156 ,0.855 ,0.301 ,(1),290 ,1.009 ,-0.182 ,0.649 ,1.431 ,23.492 ,10.931 ,11.568 ,17.723 ,0.653 ,8.907 ,3.480 ,5.427 ,0,2.214 ,1.067 ,0.318 ,1.385 ,1.108
1986-10-18,10,18,10.7,68.3,1.2,9,13.33,37.2,221.1,10.3,0.89 ,98.7 ,0.086 ,0.066 ,1.304 ,0.500 ,0.383 ,2.834 ,1.287 ,0.879 ,0.408 ,(1),291 ,1.010 ,-0.188 ,0.649 ,1.426 ,23.268 ,10.893 ,15.429 ,17.554 ,0.879 ,11.880 ,5.560 ,6.321 ,0,2.579 ,1.291 ,0.443 ,1.734 ,1.445
1986-10-19,10,19,10,70.8,1.2,9.4,14.77,37.2,221.1,10.3,0.89 ,98.7 ,0.082 ,0.066 ,1.304 ,0.490 ,0.391 ,2.841 ,1.228 ,0.869 ,0.359 ,(1),292 ,1.010 ,-0.194 ,0.649 ,1.421 ,23.045 ,10.855 ,15.739 ,17.386 ,0.905 ,12.119 ,5.758 ,6.361 ,0,2.595 ,1.272 ,0.398 ,1.671 ,1.443
1986-10-20,10,20,11.9,65.3,1.4,2.8,6.96,37.2,221.1,10.3,1.04 ,98.7 ,0.092 ,0.066 ,1.354 ,0.508 ,0.363 ,3.293 ,1.393 ,0.910 ,0.483 ,(1),293 ,1.011 ,-0.200 ,0.649 ,1.416 ,22.824 ,10.817 ,8.660 ,17.219 ,0.503 ,6.668 ,2.199 ,4.469 ,0,1.824 ,0.927 ,0.578 ,1.505 ,1.341
1986-10-21,10,21,10.8,90.5,1.4,0,1.12,37.2,221.1,10.3,1.04 ,98.7 ,0.086 ,0.066 ,1.354 ,0.492 ,0.375 ,3.306 ,1.295 ,1.172 ,0.123 ,(1),294 ,1.011 ,-0.207 ,0.649 ,1.411 ,22.605 ,10.780 ,5.651 ,17.054 ,0.331 ,4.351 ,0.585 ,3.767 ,0,1.537 ,0.757 ,0.152 ,0.909 ,0.628
1986-10-22,10,22,10.9,74.8,1.1,7.6,14.12,37.2,221.1,10.3,0.82 ,98.7 ,0.087 ,0.066 ,1.278 ,0.508 ,0.385 ,2.596 ,1.304 ,0.975 ,0.329 ,(1),295 ,1.012 ,-0.213 ,0.649 ,1.406 ,22.388 ,10.743 ,13.516 ,16.890 ,0.800 ,10.407 ,4.703 ,5.704 ,0,2.327 ,1.183 ,0.328 ,1.511 ,1.413
1986-10-23,10,23,9.3,77.5,0.9,8.8,12.63,37.2,221.1,10.3,0.67 ,98.7 ,0.079 ,0.066 ,1.228 ,0.495 ,0.411 ,2.136 ,1.172 ,0.908 ,0.264 ,(1),296 ,1.012 ,-0.219 ,0.649 ,1.401 ,22.172 ,10.706 ,14.656 ,16.727 ,0.876 ,11.285 ,5.370 ,5.915 ,0,2.413 ,1.194 ,0.232 ,1.426 ,1.221
1986-10-24,10,24,11.2,77.5,0.8,5.5,9.66,37.2,221.1,10.3,0.60 ,98.7 ,0.088 ,0.066 ,1.203 ,0.528 ,0.393 ,1.886 ,1.330 ,1.031 ,0.299 ,(1),297 ,1.013 ,-0.224 ,0.649 ,1.397 ,21.959 ,10.669 ,11.150 ,16.566 ,0.673 ,8.585 ,3.543 ,5.042 ,0,2.057 ,1.086 ,0.222 ,1.308 ,1.154
1986-10-25,10,25,11.6,82,1.3,5.8,9.36,37.2,221.1,10.3,0.97 ,98.7 ,0.090 ,0.066 ,1.329 ,0.509 ,0.370 ,3.061 ,1.366 ,1.120 ,0.246 ,(1),298 ,1.013 ,-0.230 ,0.649 ,1.392 ,21.748 ,10.633 ,11.369 ,16.407 ,0.693 ,8.754 ,3.620 ,5.133 ,0,2.094 ,1.066 ,0.278 ,1.344 ,1.179
1986-10-26,10,26,11.1,51,2.2,8.7,11.34,37.2,221.1,10.3,1.64 ,98.7 ,0.088 ,0.066 ,1.557 ,0.462 ,0.346 ,5.189 ,1.321 ,0.674 ,0.648 ,(1),299 ,1.014 ,-0.236 ,0.649 ,1.387 ,21.539 ,10.597 ,14.227 ,16.250 ,0.876 ,10.954 ,5.994 ,4.960 ,0,2.024 ,0.935 ,1.161 ,2.096 ,1.958
1986-10-27,10,27,7.5,66.8,1.6,8.2,11.25,37.2,221.1,10.3,1.19 ,98.7 ,0.071 ,0.066 ,1.405 ,0.435 ,0.402 ,3.822 ,1.037 ,0.693 ,0.344 ,(1),300 ,1.014 ,-0.242 ,0.649 ,1.382 ,21.332 ,10.561 ,13.615 ,16.094 ,0.846 ,10.483 ,5.385 ,5.098 ,0,2.080 ,0.904 ,0.529 ,1.433 ,1.312
1986-10-28,10,28,7,61.5,2.1,5.5,8.85,37.2,221.1,10.3,1.56 ,98.7 ,0.069 ,0.066 ,1.532 ,0.406 ,0.388 ,5.026 ,1.002 ,0.616 ,0.386 ,(1),301 ,1.015 ,-0.247 ,0.649 ,1.378 ,21.128 ,10.526 ,10.802 ,15.940 ,0.678 ,8.318 ,3.926 ,4.391 ,0,1.792 ,0.728 ,0.751 ,1.479 ,1.404
1986-10-29,10,29,4,78.5,0.8,3.4,6.17,37.2,221.1,10.3,0.60 ,98.7 ,0.057 ,0.066 ,1.203 ,0.420 ,0.482 ,1.935 ,0.813 ,0.638 ,0.175 ,(1),302 ,1.015 ,-0.253 ,0.649 ,1.373 ,20.926 ,10.491 ,8.623 ,15.787 ,0.546 ,6.639 ,2.557 ,4.083 ,0,1.666 ,0.700 ,0.163 ,0.863 ,0.765
1986-10-30,10,30,3.4,70.5,1.3,9.1,12.43,37.2,221.1,10.3,0.97 ,98.7 ,0.055 ,0.066 ,1.329 ,0.387 ,0.461 ,3.152 ,0.780 ,0.550 ,0.230 ,(1),303 ,1.016 ,-0.259 ,0.649 ,1.369 ,20.727 ,10.456 ,14.201 ,15.637 ,0.908 ,10.935 ,5.935 ,4.999 ,0,2.040 ,0.790 ,0.334 ,1.124 ,1.065
1986-10-31,10,31,3.7,75.3,0.7,9.1,11.62,37.2,221.1,10.3,0.52 ,98.7 ,0.056 ,0.066 ,1.177 ,0.421 ,0.492 ,1.695 ,0.796 ,0.600 ,0.197 ,(1),304 ,1.016 ,-0.264 ,0.649 ,1.364 ,20.530 ,10.422 ,14.096 ,15.488 ,0.910 ,10.854 ,5.862 ,4.992 ,0,2.037 ,0.857 ,0.164 ,1.021 ,0.943
1986-11-01,11,1,7.9,78.5,0.8,3.5,5.07,37.2,221.1,10.3,0.60 ,98.7 ,0.073 ,0.066 ,1.203 ,0.479 ,0.433 ,1.908 ,1.065 ,0.836 ,0.229 ,(1),305 ,1.017 ,-0.269 ,0.649 ,1.360 ,20.336 ,10.388 ,8.510 ,15.342 ,0.555 ,6.553 ,2.586 ,3.966 ,0,1.618 ,0.775 ,0.189 ,0.965 ,0.567
1986-11-02,11,2,6.2,79.3,0.6,7.8,10.8,37.2,221.1,10.3,0.45 ,98.7 ,0.066 ,0.066 ,1.152 ,0.464 ,0.465 ,1.440 ,0.948 ,0.752 ,0.196 ,(1),306 ,1.017 ,-0.275 ,0.649 ,1.355 ,20.145 ,10.354 ,12.624 ,15.198 ,0.831 ,9.721 ,5.036 ,4.685 ,0,1.911 ,0.887 ,0.131 ,1.019 ,0.418
1986-11-03,11,3,8.7,73.3,1.2,2.4,4.29,37.2,221.1,10.3,0.89 ,98.7 ,0.076 ,0.066 ,1.304 ,0.471 ,0.406 ,2.854 ,1.125 ,0.825 ,0.300 ,(1),307 ,1.018 ,-0.280 ,0.649 ,1.351 ,19.956 ,10.321 ,7.309 ,15.055 ,0.485 ,5.628 ,2.012 ,3.616 ,0,1.475 ,0.695 ,0.348 ,1.043 ,0.727
1986-11-04,11,4,6,60.5,1.2,8.6,11.97,37.2,221.1,10.3,0.89 ,98.7 ,0.065 ,0.066 ,1.304 ,0.431 ,0.437 ,2.882 ,0.935 ,0.566 ,0.369 ,(1),308 ,1.018 ,-0.285 ,0.649 ,1.347 ,19.771 ,10.288 ,13.206 ,14.915 ,0.885 ,10.169 ,5.907 ,4.261 ,0,1.739 ,0.749 ,0.465 ,1.214 ,0.626
1986-11-05,11,5,5.9,85,0.7,5.6,5.97,37.2,221.1,10.3,0.52 ,98.7 ,0.064 ,0.066 ,1.177 ,0.454 ,0.464 ,1.682 ,0.929 ,0.789 ,0.139 ,(1),309 ,1.019 ,-0.290 ,0.649 ,1.342 ,19.588 ,10.255 ,10.245 ,14.778 ,0.693 ,7.889 ,3.756 ,4.132 ,0,1.686 ,0.766 ,0.109 ,0.875 ,0.46
1986-11-06,11,6,8.1,79.8,0.8,2.8,6.14,37.2,221.1,10.3,0.60 ,98.7 ,0.073 ,0.066 ,1.203 ,0.482 ,0.431 ,1.907 ,1.080 ,0.862 ,0.218 ,(1),310 ,1.019 ,-0.295 ,0.649 ,1.338 ,19.408 ,10.224 ,7.510 ,14.642 ,0.513 ,5.783 ,2.207 ,3.576 ,0,1.459 ,0.703 ,0.179 ,0.883 ,0.549
1986-11-07,11,7,9.8,67.3,1.8,6.3,10.24,37.2,221.1,10.3,1.34 ,98.7 ,0.081 ,0.066 ,1.456 ,0.460 ,0.371 ,4.265 ,1.212 ,0.815 ,0.396 ,(1),311 ,1.020 ,-0.300 ,0.649 ,1.334 ,19.232 ,10.192 ,10.752 ,14.509 ,0.741 ,8.279 ,4.366 ,3.913 ,0,1.596 ,0.734 ,0.627 ,1.361 ,0.892
1986-11-08,11,8,4.7,68.3,0.9,6.4,8.52,37.2,221.1,10.3,0.67 ,98.7 ,0.060 ,0.066 ,1.228 ,0.426 ,0.468 ,2.172 ,0.854 ,0.583 ,0.271 ,(1),312 ,1.020 ,-0.304 ,0.649 ,1.330 ,19.058 ,10.161 ,10.767 ,14.378 ,0.749 ,8.290 ,4.502 ,3.789 ,0,1.546 ,0.658 ,0.275 ,0.933 ,0.531
1986-11-09,11,9,6.7,82.8,1.1,1.7,4.62,37.2,221.1,10.3,0.82 ,98.7 ,0.068 ,0.066 ,1.278 ,0.446 ,0.433 ,2.635 ,0.981 ,0.813 ,0.169 ,(1),313 ,1.021 ,-0.309 ,0.649 ,1.326 ,18.888 ,10.130 ,6.307 ,14.250 ,0.443 ,4.856 ,1.592 ,3.265 ,0,1.332 ,0.594 ,0.193 ,0.787 ,0.552
1986-11-10,11,10,6.8,56.8,2.1,8.2,10.85,37.2,221.1,10.3,1.56 ,98.7 ,0.068 ,0.066 ,1.532 ,0.403 ,0.390 ,5.029 ,0.988 ,0.561 ,0.427 ,(1),314 ,1.021 ,-0.314 ,0.649 ,1.322 ,18.721 ,10.100 ,12.280 ,14.124 ,0.869 ,9.456 ,5.833 ,3.622 ,0,1.478 ,0.596 ,0.836 ,1.432 ,1
1986-11-11,11,11,4.7,49.5,1.4,9.1,11.74,37.2,221.1,10.3,1.04 ,98.7 ,0.060 ,0.066 ,1.354 ,0.402 ,0.442 ,3.378 ,0.854 ,0.423 ,0.431 ,(1),315 ,1.022 ,-0.318 ,0.649 ,1.318 ,18.558 ,10.070 ,13.024 ,14.000 ,0.930 ,10.029 ,6.591 ,3.437 ,0,1.402 ,0.564 ,0.643 ,1.207 ,0.747
1986-11-12,11,12,6.6,61.5,0.5,3.2,8.12,37.2,221.1,10.3,0.37 ,98.7 ,0.067 ,0.066 ,1.127 ,0.476 ,0.465 ,1.198 ,0.975 ,0.599 ,0.375 ,(1),316 ,1.022 ,-0.322 ,0.649 ,1.314 ,18.398 ,10.041 ,7.531 ,13.880 ,0.543 ,5.799 ,2.661 ,3.138 ,0,1.280 ,0.609 ,0.209 ,0.818 ,0.484
1986-11-13,11,13,10.6,89.5,0.9,0.4,4.44,37.2,221.1,10.3,0.67 ,98.7 ,0.085 ,0.066 ,1.228 ,0.514 ,0.396 ,2.127 ,1.278 ,1.144 ,0.134 ,(1),317 ,1.022 ,-0.327 ,0.649 ,1.311 ,18.241 ,10.013 ,4.925 ,13.761 ,0.358 ,3.792 ,0.805 ,2.987 ,0,1.219 ,0.626 ,0.113 ,0.739 ,0.546
1986-11-14,11,14,9.2,75,2.1,2,3.29,37.2,221.1,10.3,1.56 ,98.7 ,0.078 ,0.066 ,1.532 ,0.438 ,0.367 ,4.986 ,1.164 ,0.873 ,0.291 ,(1),318 ,1.023 ,-0.331 ,0.649 ,1.307 ,18.088 ,9.985 ,6.334 ,13.646 ,0.464 ,4.877 ,1.803 ,3.073 ,0,1.254 ,0.550 ,0.532 ,1.082 ,0.902
1986-11-15,11,15,1.8,39.5,2.3,8.3,11.21,37.2,221.1,10.3,1.71 ,98.7 ,0.050 ,0.066 ,1.582 ,0.324 ,0.427 ,5.608 ,0.696 ,0.275 ,0.421 ,(1),319 ,1.023 ,-0.335 ,0.649 ,1.303 ,17.938 ,9.957 ,11.961 ,13.533 ,0.884 ,9.210 ,6.300 ,2.910 ,0,1.187 ,0.385 ,1.008 ,1.393 ,1.079
1986-11-16,11,16,0.8,59,0.9,7.6,8.94,37.2,221.1,10.3,0.67 ,98.7 ,0.047 ,0.066 ,1.228 ,0.367 ,0.515 ,2.203 ,0.647 ,0.382 ,0.265 ,(1),320 ,1.024 ,-0.339 ,0.649 ,1.300 ,17.792 ,9.930 ,11.257 ,13.423 ,0.839 ,8.668 ,5.476 ,3.192 ,0,1.302 ,0.478 ,0.301 ,0.780 ,0.493
1986-11-17,11,17,1.1,75.5,0.6,4.1,5.8,37.2,221.1,10.3,0.45 ,98.7 ,0.048 ,0.066 ,1.152 ,0.387 ,0.532 ,1.467 ,0.661 ,0.499 ,0.162 ,(1),321 ,1.024 ,-0.343 ,0.649 ,1.296 ,17.650 ,9.904 ,8.066 ,13.316 ,0.606 ,6.211 ,3.128 ,3.083 ,0,1.258 ,0.486 ,0.127 ,0.613 ,0.41
1986-11-18,11,18,3.8,80.3,0.7,7.8,9.33,37.2,221.1,10.3,0.52 ,98.7 ,0.057 ,0.066 ,1.177 ,0.422 ,0.491 ,1.695 ,0.802 ,0.644 ,0.158 ,(1),322 ,1.024 ,-0.347 ,0.649 ,1.293 ,17.512 ,9.878 ,11.292 ,13.211 ,0.855 ,8.695 ,5.280 ,3.415 ,0,1.393 ,0.589 ,0.131 ,0.720 ,0.404
1986-11-19,11,19,3.9,69.8,1.3,7,9.21,37.2,221.1,10.3,0.97 ,98.7 ,0.057 ,0.066 ,1.329 ,0.395 ,0.455 ,3.146 ,0.808 ,0.564 ,0.244 ,(1),323 ,1.025 ,-0.350 ,0.649 ,1.290 ,17.377 ,9.853 ,10.517 ,13.110 ,0.802 ,8.098 ,4.974 ,3.124 ,0,1.274 ,0.503 ,0.349 ,0.852 ,0.579
1986-11-20,11,20,3.2,72.3,0.8,5.7,8.64,37.2,221.1,10.3,0.60 ,98.7 ,0.054 ,0.066 ,1.203 ,0.408 ,0.492 ,1.941 ,0.769 ,0.556 ,0.213 ,(1),324 ,1.025 ,-0.354 ,0.649 ,1.287 ,17.246 ,9.828 ,9.312 ,13.011 ,0.716 ,7.171 ,4.153 ,3.017 ,0,1.231 ,0.503 ,0.203 ,0.706 ,0.455
1986-11-21,11,21,2.7,77.3,0.8,8.3,9.14,37.2,221.1,10.3,0.60 ,98.7 ,0.053 ,0.066 ,1.203 ,0.401 ,0.498 ,1.944 ,0.742 ,0.573 ,0.168 ,(1),325 ,1.025 ,-0.357 ,0.649 ,1.283 ,17.119 ,9.804 ,11.526 ,12.915 ,0.892 ,8.875 ,5.679 ,3.196 ,0,1.304 ,0.522 ,0.163 ,0.686 ,0.414
1986-11-22,11,22,4.8,76.5,0.7,2.4,4.96,37.2,221.1,10.3,0.52 ,98.7 ,0.060 ,0.066 ,1.177 ,0.438 ,0.478 ,1.688 ,0.860 ,0.658 ,0.202 ,(1),326 ,1.026 ,-0.361 ,0.649 ,1.280 ,16.996 ,9.781 ,6.334 ,12.822 ,0.494 ,4.877 ,2.100 ,2.777 ,0,1.133 ,0.496 ,0.163 ,0.659 ,0.501
1986-11-23,11,23,8,68.5,1.9,8.1,9.76,37.2,221.1,10.3,1.41 ,98.7 ,0.073 ,0.066 ,1.481 ,0.429 ,0.386 ,4.531 ,1.073 ,0.735 ,0.338 ,(1),327 ,1.026 ,-0.364 ,0.649 ,1.277 ,16.876 ,9.759 ,11.223 ,12.732 ,0.881 ,8.642 ,5.662 ,2.980 ,0,1.216 ,0.522 ,0.590 ,1.112 ,0.841
1986-11-24,11,24,9.3,88.3,1.5,0,0.91,37.2,221.1,10.3,1.12 ,98.7 ,0.079 ,0.066 ,1.380 ,0.466 ,0.387 ,3.561 ,1.172 ,1.034 ,0.137 ,(1),328 ,1.027 ,-0.367 ,0.649 ,1.275 ,16.761 ,9.737 ,4.190 ,12.645 ,0.331 ,3.227 ,0.600 ,2.626 ,0,1.071 ,0.499 ,0.189 ,0.688 ,0.593
1986-11-25,11,25,1.9,61.8,3.6,6.6,8.63,37.2,221.1,10.3,2.68 ,98.7 ,0.050 ,0.066 ,1.911 ,0.286 ,0.374 ,8.775 ,0.701 ,0.433 ,0.268 ,(1),329 ,1.027 ,-0.370 ,0.649 ,1.272 ,16.650 ,9.715 ,9.818 ,12.561 ,0.782 ,7.560 ,4.906 ,2.654 ,0,1.083 ,0.309 ,0.878 ,1.187 ,1.041
1986-11-26,11,26,-1.8,55.8,1.9,8.6,10.32,37.2,221.1,10.3,1.41 ,98.7 ,0.040 ,0.066 ,1.481 ,0.289 ,0.480 ,4.695 ,0.535 ,0.299 ,0.237 ,(1),330 ,1.027 ,-0.373 ,0.649 ,1.269 ,16.543 ,9.695 ,11.473 ,12.480 ,0.919 ,8.834 ,6.242 ,2.592 ,0,1.058 ,0.306 ,0.533 ,0.839 ,0.665
1986-11-27,11,27,-1.6,74,0.6,4.7,7.3,37.2,221.1,10.3,0.45 ,98.7 ,0.040 ,0.066 ,1.152 ,0.346 ,0.567 ,1.481 ,0.543 ,0.402 ,0.141 ,(1),331 ,1.028 ,-0.376 ,0.649 ,1.266 ,16.440 ,9.675 ,8.103 ,12.402 ,0.653 ,6.239 ,3.564 ,2.675 ,0,1.092 ,0.378 ,0.119 ,0.497 ,0.353
1986-11-28,11,28,1.5,77.3,1.1,4,5.31,37.2,221.1,10.3,0.82 ,98.7 ,0.049 ,0.066 ,1.278 ,0.368 ,0.494 ,2.685 ,0.681 ,0.526 ,0.155 ,(1),332 ,1.028 ,-0.379 ,0.649 ,1.264 ,16.341 ,9.656 ,7.470 ,12.328 ,0.606 ,5.752 ,3.114 ,2.638 ,0,1.076 ,0.396 ,0.205 ,0.601 ,0.484
1986-11-29,11,29,-1.9,62,1.6,8.6,10.12,37.2,221.1,10.3,1.19 ,98.7 ,0.039 ,0.066 ,1.405 ,0.299 ,0.499 ,3.955 ,0.531 ,0.329 ,0.202 ,(1),333 ,1.028 ,-0.381 ,0.649 ,1.262 ,16.246 ,9.638 ,11.310 ,12.256 ,0.923 ,8.709 ,6.174 ,2.534 ,0,1.034 ,0.309 ,0.399 ,0.707 ,0.55
1986-11-30,11,30,0.3,65,1.8,4.7,5.08,37.2,221.1,10.3,1.34 ,98.7 ,0.045 ,0.066 ,1.456 ,0.322 ,0.466 ,4.413 ,0.624 ,0.406 ,0.218 ,(1),334 ,1.028 ,-0.384 ,0.649 ,1.259 ,16.155 ,9.620 ,7.985 ,12.188 ,0.655 ,6.149 ,3.676 ,2.473 ,0,1.009 ,0.325 ,0.449 ,0.774 ,0.69
1986-12-01,12,1,3.4,70.3,1,8.5,9.4,37.2,221.1,10.3,0.74 ,98.7 ,0.055 ,0.066 ,1.253 ,0.401 ,0.478 ,2.424 ,0.780 ,0.548 ,0.232 ,(1),335 ,1.029 ,-0.386 ,0.649 ,1.257 ,16.069 ,9.603 ,11.129 ,12.123 ,0.918 ,8.569 ,6.029 ,2.540 ,0,1.036 ,0.416 ,0.268 ,0.684 ,0.044
1986-12-02,12,2,2.9,78.5,0.7,3.7,5.68,37.2,221.1,10.3,0.52 ,98.7 ,0.053 ,0.066 ,1.177 ,0.409 ,0.502 ,1.700 ,0.752 ,0.591 ,0.162 ,(1),336 ,1.029 ,-0.388 ,0.649 ,1.255 ,15.986 ,9.587 ,7.081 ,12.061 ,0.587 ,5.453 ,2.930 ,2.523 ,0,1.029 ,0.421 ,0.138 ,0.559 ,0.171
1986-12-03,12,3,4.3,91.3,0.8,0,1.6,37.2,221.1,10.3,0.60 ,98.7 ,0.058 ,0.066 ,1.203 ,0.425 ,0.478 ,1.933 ,0.831 ,0.758 ,0.072 ,(1),337 ,1.029 ,-0.391 ,0.649 ,1.253 ,15.908 ,9.572 ,3.977 ,12.002 ,0.331 ,3.062 ,0.617 ,2.445 ,0,0.998 ,0.424 ,0.067 ,0.491 ,0.358
1986-12-04,12,4,2.5,75.3,2.2,6.9,7.92,37.2,221.1,10.3,1.64 ,98.7 ,0.052 ,0.066 ,1.557 ,0.338 ,0.425 ,5.351 ,0.731 ,0.551 ,0.181 ,(1),338 ,1.029 ,-0.393 ,0.649 ,1.251 ,15.835 ,9.557 ,9.675 ,11.946 ,0.810 ,7.450 ,4.969 ,2.481 ,0,1.012 ,0.342 ,0.411 ,0.753 ,0.319
